Date,Timestamp,SensorID,HeartRate,AccNorm
2026-06-01,2026-06-01 10:40:00,V003,93.0,1.3189179449015607
2026-06-01,2026-06-01 10:40:01,V003,94.0,1.3348515961900478
2026-06-01,2026-06-01 10:40:02,V003,96.0,1.2856929793300023
2026-06-01,2026-06-01 10:40:03,V003,98.0,1.2522899420716647
2026-06-01,2026-06-01 10:40:04,V003,100.0,1.2526336898993486
2026-06-01,2026-06-01 10:40:05,V003,101.0,1.279041467441219
2026-06-01,2026-06-01 10:40:06,V003,102.0,1.245656249447491
2026-06-01,2026-06-01 10:40:07,V003,102.0,1.2127615345658547
2026-06-01,2026-06-01 10:40:08,V003,103.0,1.2483577775751837
2026-06-01,2026-06-01 10:40:09,V003,104.0,1.2636726071847872
2026-06-01,2026-06-01 10:40:10,V003,104.0,1.2219848811031049
2026-06-01,2026-06-01 10:40:11,V003,105.0,1.214467309452512
2026-06-01,2026-06-01 10:40:12,V003,105.0,1.2496688042756112
2026-06-01,2026-06-01 10:40:13,V003,106.0,1.168002890159829
2026-06-01,2026-06-01 10:40:14,V003,107.0,1.22186968637869
2026-06-01,2026-06-01 10:40:15,V003,108.0,1.23360079515414
2026-06-01,2026-06-01 10:40:16,V003,108.0,1.2622084637781992
2026-06-01,2026-06-01 10:40:17,V003,109.0,1.1167597124787738
2026-06-01,2026-06-01 10:40:18,V003,110.0,1.1372295329387077
2026-06-01,2026-06-01 10:40:19,V003,110.0,1.0871717941888168
2026-06-01,2026-06-01 10:40:20,V003,111.0,1.0900583455402097
2026-06-01,2026-06-01 10:40:21,V003,111.0,1.1113431430786354
2026-06-01,2026-06-01 10:40:22,V003,112.0,1.268371894254628
2026-06-01,2026-06-01 10:40:23,V003,112.0,1.1578004549443037
2026-06-01,2026-06-01 10:40:24,V003,112.0,1.0982790794483228
2026-06-01,2026-06-01 10:40:25,V003,112.0,1.084290331104995
2026-06-01,2026-06-01 10:40:26,V003,112.0,1.2080266852747936
2026-06-01,2026-06-01 10:40:27,V003,112.0,1.2324193275045834
2026-06-01,2026-06-01 10:40:28,V003,113.0,1.102748323617863
2026-06-01,2026-06-01 10:40:29,V003,113.0,1.0843679324686963
2026-06-01,2026-06-01 10:40:30,V003,113.0,1.0779708427126937
2026-06-01,2026-06-01 10:40:31,V003,113.0,1.0768339494728247
2026-06-01,2026-06-01 10:40:32,V003,114.0,1.1014121892533175
2026-06-01,2026-06-01 10:40:33,V003,114.0,1.1627949067563195
2026-06-01,2026-06-01 10:40:34,V003,115.0,1.114316807805426
2026-06-01,2026-06-01 10:40:35,V003,116.0,1.115118171290416
2026-06-01,2026-06-01 10:40:36,V003,118.0,1.0962950485339602
2026-06-01,2026-06-01 10:40:37,V003,119.0,1.0815697616987476
2026-06-01,2026-06-01 10:40:38,V003,119.0,1.0933350863954066
2026-06-01,2026-06-01 10:40:39,V003,120.0,1.2077836803211526
2026-06-01,2026-06-01 10:40:40,V003,120.0,1.099259865090184
2026-06-01,2026-06-01 10:40:41,V003,119.0,1.1415876675923435
2026-06-01,2026-06-01 10:40:42,V003,118.0,1.0798386083520044
2026-06-01,2026-06-01 10:40:43,V003,118.0,1.0953940568224445
2026-06-01,2026-06-01 10:40:44,V003,117.0,1.040218910938948
2026-06-01,2026-06-01 10:40:45,V003,117.0,1.3513731212125701
2026-06-01,2026-06-01 10:40:46,V003,117.0,1.3087417362737601
2026-06-01,2026-06-01 10:40:47,V003,117.0,1.2441117560588246
2026-06-01,2026-06-01 10:40:48,V003,116.0,1.0880154908238895
