Date,Timestamp,SensorID,HeartRate,AccNorm
2026-06-01,2026-06-01 10:40:00,V015,130.0,1.1053987987521414
2026-06-01,2026-06-01 10:40:01,V015,130.0,1.0566871585759705
2026-06-01,2026-06-01 10:40:02,V015,130.0,1.2117451523934366
2026-06-01,2026-06-01 10:40:03,V015,130.0,1.366949535204505
2026-06-01,2026-06-01 10:40:04,V015,130.0,1.0180779837371865
2026-06-01,2026-06-01 10:40:05,V015,130.0,1.1955307690668369
2026-06-01,2026-06-01 10:40:06,V015,130.0,1.222030684332329
2026-06-01,2026-06-01 10:40:07,V015,130.0,1.0894059926965578
2026-06-01,2026-06-01 10:40:08,V015,130.0,1.2429152240720922
2026-06-01,2026-06-01 10:40:09,V015,131.0,1.1856603831960892
2026-06-01,2026-06-01 10:40:10,V015,130.0,0.9586148828579553
2026-06-01,2026-06-01 10:40:11,V015,130.0,1.1933534890385544
2026-06-01,2026-06-01 10:40:12,V015,130.0,1.2836831085439713
2026-06-01,2026-06-01 10:40:13,V015,130.0,1.0971523729758386
2026-06-01,2026-06-01 10:40:14,V015,130.0,1.1260238312613513
2026-06-01,2026-06-01 10:40:15,V015,129.0,1.3392321589464948
2026-06-01,2026-06-01 10:40:16,V015,129.0,1.0879990413132201
2026-06-01,2026-06-01 10:40:17,V015,128.0,1.0432616805971953
2026-06-01,2026-06-01 10:40:18,V015,128.0,0.9811846614593378
2026-06-01,2026-06-01 10:40:19,V015,127.0,1.205487070557232
2026-06-01,2026-06-01 10:40:20,V015,127.0,1.068065780260349
2026-06-01,2026-06-01 10:40:21,V015,127.0,1.1947152632982618
2026-06-01,2026-06-01 10:40:22,V015,127.0,1.1448735538519237
2026-06-01,2026-06-01 10:40:23,V015,127.0,1.1911333295636435
2026-06-01,2026-06-01 10:40:24,V015,127.0,1.261479098750664
2026-06-01,2026-06-01 10:40:25,V015,127.0,1.0127655515617082
2026-06-01,2026-06-01 10:40:26,V015,127.0,1.2439298995917372
2026-06-01,2026-06-01 10:40:27,V015,127.0,1.2664917907958921
2026-06-01,2026-06-01 10:40:28,V015,127.0,1.7426617955810968
2026-06-01,2026-06-01 10:40:29,V015,127.0,1.027275768394064
2026-06-01,2026-06-01 10:40:30,V015,127.0,1.2222876379326428
2026-06-01,2026-06-01 10:40:31,V015,127.0,1.1210118988469409
2026-06-01,2026-06-01 10:40:32,V015,126.0,1.02975484024721
2026-06-01,2026-06-01 10:40:33,V015,126.0,1.1801225682786132
2026-06-01,2026-06-01 10:40:34,V015,126.0,1.2297345302840637
2026-06-01,2026-06-01 10:40:35,V015,126.0,1.0632321710398027
2026-06-01,2026-06-01 10:40:36,V015,125.0,1.2030974272287225
2026-06-01,2026-06-01 10:40:37,V015,125.0,1.1973610746668724
2026-06-01,2026-06-01 10:40:38,V015,124.0,1.2033862236753639
2026-06-01,2026-06-01 10:40:39,V015,124.0,1.1018292587712053
2026-06-01,2026-06-01 10:40:40,V015,124.0,1.03653708401907
2026-06-01,2026-06-01 10:40:41,V015,124.0,1.1978422229715626
2026-06-01,2026-06-01 10:40:42,V015,125.0,1.1911288278202674
2026-06-01,2026-06-01 10:40:43,V015,125.0,1.0215065005759207
2026-06-01,2026-06-01 10:40:44,V015,126.0,1.0611632234530064
2026-06-01,2026-06-01 10:40:45,V015,126.0,1.0509683904048288
2026-06-01,2026-06-01 10:40:46,V015,126.0,1.073927395331193
2026-06-01,2026-06-01 10:40:47,V015,127.0,1.0214523299130134
2026-06-01,2026-06-01 10:40:48,V015,127.0,1.0266884501026208
2026-06-01,2026-06-01 10:40:49,V015,127.0,1.0550354739315047
2026-06-01,2026-06-01 10:40:50,V015,127.0,1.0137322757889515
2026-06-01,2026-06-01 10:40:51,V015,127.0,1.0325385071973368
2026-06-01,2026-06-01 10:40:52,V015,127.0,1.0266478916164195
2026-06-01,2026-06-01 10:40:53,V015,128.0,1.036233034520569
2026-06-01,2026-06-01 10:40:54,V015,128.0,1.0721331604490603
2026-06-01,2026-06-01 10:40:55,V015,128.0,1.1131917883251021
2026-06-01,2026-06-01 10:40:56,V015,128.0,1.0199866010001712
2026-06-01,2026-06-01 10:40:57,V015,128.0,1.0663489348730941
2026-06-01,2026-06-01 10:40:58,V015,128.0,1.237135131518123
2026-06-01,2026-06-01 10:40:59,V015,129.0,1.1794300666474
2026-06-01,2026-06-01 10:41:00,V015,129.0,1.1576468021124788
2026-06-01,2026-06-01 10:41:01,V015,129.0,1.1271030163475269
2026-06-01,2026-06-01 10:41:02,V015,129.0,1.2396829842059096
2026-06-01,2026-06-01 10:41:03,V015,130.0,1.2668629079535818
2026-06-01,2026-06-01 10:41:04,V015,130.0,1.2960923475589456
2026-06-01,2026-06-01 10:41:05,V015,131.0,1.0078302559876418
2026-06-01,2026-06-01 10:41:06,V015,131.0,1.1931206385655313
2026-06-01,2026-06-01 10:41:07,V015,131.0,1.222766655991053
2026-06-01,2026-06-01 10:41:08,V015,132.0,1.2795928644313137
2026-06-01,2026-06-01 10:41:09,V015,132.0,1.1607654170113653
2026-06-01,2026-06-01 10:41:10,V015,132.0,1.133382221408837
2026-06-01,2026-06-01 10:41:11,V015,132.0,1.170164324418585
2026-06-01,2026-06-01 10:41:12,V015,132.0,1.0579207215002553
2026-06-01,2026-06-01 10:41:13,V015,132.0,1.0836032230224466
2026-06-01,2026-06-01 10:41:14,V015,132.0,1.1745364883314047
2026-06-01,2026-06-01 10:41:15,V015,132.0,1.1948996870724764
2026-06-01,2026-06-01 10:41:16,V015,132.0,1.1245955212202463
2026-06-01,2026-06-01 10:41:17,V015,132.0,1.0634218116787624
2026-06-01,2026-06-01 10:41:18,V015,132.0,1.0298721535317403
2026-06-01,2026-06-01 10:41:19,V015,132.0,1.095087614789926
2026-06-01,2026-06-01 10:41:20,V015,132.0,1.0559963740169065
2026-06-01,2026-06-01 10:41:21,V015,132.0,1.1210481234391931
2026-06-01,2026-06-01 10:41:22,V015,131.0,1.0651234882154277
2026-06-01,2026-06-01 10:41:23,V015,131.0,1.2631948992152329
2026-06-01,2026-06-01 10:41:24,V015,131.0,1.043411047047931
2026-06-01,2026-06-01 10:41:25,V015,131.0,1.236907815679763
2026-06-01,2026-06-01 10:41:26,V015,130.0,1.160149813887498
2026-06-01,2026-06-01 10:41:27,V015,130.0,1.1522488365901253
2026-06-01,2026-06-01 10:41:28,V015,130.0,1.1133888955603128
2026-06-01,2026-06-01 10:41:29,V015,130.0,1.1974243123436994
2026-06-01,2026-06-01 10:41:30,V015,131.0,1.0481352267706492
2026-06-01,2026-06-01 10:41:31,V015,131.0,1.0135544094872637
2026-06-01,2026-06-01 10:41:32,V015,131.0,1.0548814208210542
2026-06-01,2026-06-01 10:41:33,V015,132.0,1.0214722901949058
2026-06-01,2026-06-01 10:41:34,V015,132.0,1.0432736642088438
2026-06-01,2026-06-01 10:41:35,V015,132.0,1.0376741830083307
2026-06-01,2026-06-01 10:41:36,V015,132.0,1.0471910150592585
2026-06-01,2026-06-01 10:41:37,V015,132.0,1.004581480373032
2026-06-01,2026-06-01 10:41:38,V015,132.0,1.1130711528697557
2026-06-01,2026-06-01 10:41:39,V015,132.0,1.274147007087879
2026-06-01,2026-06-01 10:41:40,V015,133.0,1.181928275584557
2026-06-01,2026-06-01 10:41:41,V015,133.0,1.1777151911880706
2026-06-01,2026-06-01 10:41:42,V015,133.0,1.0764372396650774
2026-06-01,2026-06-01 10:41:43,V015,133.0,1.1583188293768756
2026-06-01,2026-06-01 10:41:44,V015,134.0,1.2745790349548118
2026-06-01,2026-06-01 10:41:45,V015,135.0,1.194617538402429
2026-06-01,2026-06-01 10:41:46,V015,135.0,1.0904061985688103
2026-06-01,2026-06-01 10:41:47,V015,135.0,1.1936619367711574
2026-06-01,2026-06-01 10:41:48,V015,135.0,1.0941000674340715
2026-06-01,2026-06-01 10:41:49,V015,135.0,1.2353740934911892
2026-06-01,2026-06-01 10:41:50,V015,135.0,1.1493696985338426
2026-06-01,2026-06-01 10:41:51,V015,135.0,1.0959873311873876
2026-06-01,2026-06-01 10:41:52,V015,135.0,1.1732010765667658
2026-06-01,2026-06-01 10:41:53,V015,135.0,1.0431705339994481
2026-06-01,2026-06-01 10:41:54,V015,135.0,1.0737641206511506
2026-06-01,2026-06-01 10:41:55,V015,135.0,1.1229981548158088
2026-06-01,2026-06-01 10:41:56,V015,135.0,1.1837426213776252
2026-06-01,2026-06-01 10:41:57,V015,135.0,1.018788453306263
2026-06-01,2026-06-01 10:41:58,V015,135.0,1.0637186437004076
2026-06-01,2026-06-01 10:41:59,V015,135.0,1.2479777987021081
2026-06-01,2026-06-01 10:42:00,V015,135.0,1.1619387049227976
2026-06-01,2026-06-01 10:42:01,V015,135.0,1.1683784546505906
2026-06-01,2026-06-01 10:42:02,V015,134.0,1.1459990297841889
2026-06-01,2026-06-01 10:42:03,V015,134.0,0.9469292192976247
2026-06-01,2026-06-01 10:42:04,V015,134.0,1.2845060466202756
2026-06-01,2026-06-01 10:42:05,V015,134.0,1.2576114281373085
2026-06-01,2026-06-01 10:42:06,V015,134.0,1.134651380244819
2026-06-01,2026-06-01 10:42:07,V015,134.0,1.1556855757100577
2026-06-01,2026-06-01 10:42:08,V015,134.0,1.2205281304343845
2026-06-01,2026-06-01 10:42:09,V015,133.0,1.210920651180935
2026-06-01,2026-06-01 10:42:10,V015,133.0,1.1386391919172274
2026-06-01,2026-06-01 10:42:11,V015,133.0,1.0812752474057907
2026-06-01,2026-06-01 10:42:12,V015,133.0,1.0173154535292652
2026-06-01,2026-06-01 10:42:13,V015,133.0,1.1785148434218073
2026-06-01,2026-06-01 10:42:14,V015,133.0,2.222504090692377
2026-06-01,2026-06-01 10:42:15,V015,133.0,1.332805458910254
2026-06-01,2026-06-01 10:42:16,V015,134.0,1.063883320310233
2026-06-01,2026-06-01 10:42:17,V015,134.0,1.0900715710038862
2026-06-01,2026-06-01 10:42:18,V015,134.0,1.156749772755185
2026-06-01,2026-06-01 10:42:19,V015,134.0,1.1004926336967744
2026-06-01,2026-06-01 10:42:20,V015,135.0,1.0498714777707092
2026-06-01,2026-06-01 10:42:21,V015,135.0,1.277175855808415
2026-06-01,2026-06-01 10:42:22,V015,136.0,1.0958343743000312
2026-06-01,2026-06-01 10:42:23,V015,137.0,1.2553752900185007
2026-06-01,2026-06-01 10:42:24,V015,137.0,1.1947743953612904
2026-06-01,2026-06-01 10:42:25,V015,138.0,1.211386063452745
2026-06-01,2026-06-01 10:42:26,V015,138.0,1.1941900734844126
2026-06-01,2026-06-01 10:42:27,V015,139.0,1.0414775666939828
2026-06-01,2026-06-01 10:42:28,V015,139.0,1.0400375796004724
2026-06-01,2026-06-01 10:42:29,V015,140.0,1.0838387885502923
2026-06-01,2026-06-01 10:42:30,V015,140.0,1.0308984064430375
2026-06-01,2026-06-01 10:42:31,V015,140.0,1.0290955145857463
2026-06-01,2026-06-01 10:42:32,V015,140.0,1.0071653977536197
2026-06-01,2026-06-01 10:42:33,V015,140.0,1.0732237776128917
2026-06-01,2026-06-01 10:42:34,V015,140.0,1.0152014257330833
2026-06-01,2026-06-01 10:42:35,V015,140.0,1.056167274788057
2026-06-01,2026-06-01 10:42:36,V015,140.0,1.0706454977049975
2026-06-01,2026-06-01 10:42:37,V015,140.0,1.0245380727843933
2026-06-01,2026-06-01 10:42:38,V015,140.0,1.0131135229219648
2026-06-01,2026-06-01 10:42:39,V015,140.0,1.0467765710426618
2026-06-01,2026-06-01 10:42:40,V015,140.0,0.9911513270004234
2026-06-01,2026-06-01 10:42:41,V015,139.0,0.9979053280244184
2026-06-01,2026-06-01 10:42:42,V015,139.0,1.0087022338940708
2026-06-01,2026-06-01 10:42:43,V015,139.0,0.9999798937106512
2026-06-01,2026-06-01 10:42:44,V015,139.0,1.0075135210499546
2026-06-01,2026-06-01 10:42:45,V015,138.0,1.008443337115892
2026-06-01,2026-06-01 10:42:46,V015,139.0,0.9938355105291837
2026-06-01,2026-06-01 10:42:47,V015,139.0,0.9859188312355732
2026-06-01,2026-06-01 10:42:48,V015,139.0,1.045984703179961
2026-06-01,2026-06-01 10:42:49,V015,140.0,0.9988006481875455
