Date,Timestamp,SensorID,HeartRate,AccNorm
2026-06-01,2026-06-01 10:40:00,V007,102.0,1.0432542959504898
2026-06-01,2026-06-01 10:40:01,V007,103.0,1.1740644814075172
2026-06-01,2026-06-01 10:40:02,V007,104.0,1.3522904725739406
2026-06-01,2026-06-01 10:40:03,V007,105.0,1.4354560657983095
2026-06-01,2026-06-01 10:40:04,V007,105.0,1.1227836120404335
2026-06-01,2026-06-01 10:40:05,V007,107.0,1.1647956880993053
2026-06-01,2026-06-01 10:40:06,V007,108.0,1.3204194406433432
2026-06-01,2026-06-01 10:40:07,V007,110.0,1.5706067251657114
2026-06-01,2026-06-01 10:40:08,V007,111.0,1.631784529139712
2026-06-01,2026-06-01 10:40:09,V007,113.0,1.7673443796717212
2026-06-01,2026-06-01 10:40:10,V007,115.0,1.2421467050739334
2026-06-01,2026-06-01 10:40:11,V007,118.0,1.4094064403567186
2026-06-01,2026-06-01 10:40:12,V007,120.0,1.450324808837066
2026-06-01,2026-06-01 10:40:13,V007,122.0,1.3523271271501034
2026-06-01,2026-06-01 10:40:14,V007,124.0,1.6763931397028768
2026-06-01,2026-06-01 10:40:15,V007,128.0,1.3447326699202298
2026-06-01,2026-06-01 10:40:16,V007,131.0,1.4093328555568168
2026-06-01,2026-06-01 10:40:17,V007,133.0,1.3931025351359758
2026-06-01,2026-06-01 10:40:18,V007,134.0,1.155714449248717
2026-06-01,2026-06-01 10:40:19,V007,136.0,1.1665090012584594
2026-06-01,2026-06-01 10:40:20,V007,138.0,1.4714334806002365
2026-06-01,2026-06-01 10:40:21,V007,140.0,1.6305793351947366
2026-06-01,2026-06-01 10:40:22,V007,141.0,1.5286291233325935
2026-06-01,2026-06-01 10:40:23,V007,143.0,1.3851562605252534
2026-06-01,2026-06-01 10:40:24,V007,144.0,1.324534287529304
2026-06-01,2026-06-01 10:40:25,V007,146.0,1.4537374071835623
2026-06-01,2026-06-01 10:40:26,V007,148.0,1.1976567604359296
2026-06-01,2026-06-01 10:40:27,V007,149.0,1.6172098349215978
2026-06-01,2026-06-01 10:40:28,V007,151.0,1.473926106349705
